598188;MPV 626/2013;Medida Provisória;MPV;626;2013;2013-10-25 09:16:00.000;291;180;Abre crédito extraordinário, em favor de Operações Oficiais de Crédito, no valor de R$ 2.531.486.253,00, para o fim que especifica.;;15;Urgência;5;Proposição Sujeita à Apreciação do Plenário;PLEN      ;PLENÁRIO;a;Poder Executivo;NULL;NULL;NULL;1;NULL;;907;Urgência;CMO       ;Diversos  ;2;0;;NULL
590058;MPV 625/2013;Medida Provisória;MPV;625;2013;2013-09-03 09:21:00.000;291;180;Abre crédito extraordinário, em favor do Ministério de Minas e Energia, no valor de R$ 60.000.000,00, para o fim que especifica.;;15;Urgência;5;Proposição Sujeita à Apreciação do Plenário;PLEN      ;PLENÁRIO;a;Poder Executivo;NULL;NULL;NULL;1;NULL;;915;Urgência;CMO       ;Diversos  ;2;0;;NULL
587283;MPV 624/2013;Medida Provisória;MPV;624;2013;2013-08-15 09:31:00.000;291;180;Abre crédito extraordinário, em favor de Encargos Financeiros da União e de Transferências a Estados, Distrito Federal e Municípios, no valor de R$ 1.648.000.000,00, para os fins que especifica.;;15;Urgência;5;Proposição Sujeita à Apreciação do Plenário;PLEN      ;PLENÁRIO;a;Poder Executivo;NULL;NULL;NULL;1;NULL;;1140;Transformado em Norma Jurídica;MESA      ;MESA      ;1;0;;NULL
585677;MPV 623/2013;Medida Provisória;MPV;623;2013;2013-07-19 11:05:00.000;291;180;Altera a Lei nº 12.844, de 19 de julho de 2013, para dispor sobre operações de crédito rural relativas a empreendimentos localizados na área de abrangência da Superintendência de Desenvolvimento do Nordeste - SUDENE.;;15;Urgência;5;Proposição Sujeita à Apreciação do Plenário;PLEN      ;PLENÁRIO;a;Poder Executivo;NULL;NULL;NULL;1;NULL;;924;Urgência;PLEN      ;Diversos  ;2;0;;NULL
584455;MPV 622/2013;Medida Provisória;MPV;622;2013;2013-07-10 10:50:00.000;291;180;Abre crédito extraordinário, em favor de Encargos Financeiros da União, no valor de R$ 380.000.000,00, para
viabilizar o pagamento de subvenção econômica às unidades industriais produtoras de etanol combustível da Região Nordeste.;;15;Urgência;5;Proposição Sujeita à Apreciação do Plenário;PLEN      ;PLENÁRIO;a;Poder Executivo;NULL;NULL;NULL;1;NULL;;926;Aguardando Retorno ;MESA      ;MESA      ;1;0;;NULL
584020;MPV 621/2013;Medida Provisória;MPV;621;2013;2013-07-09 09:02:00.000;291;180;Institui o Programa Mais Médicos e dá outras providências.

NOVA EMENTA: Institui o Programa Mais Médicos; altera as Leis nºs 8.745, de 9 de dezembro de 1993, e 6.932, de 7 de julho de 1981; e dá outras providências.;;15;Urgência;5;Proposição Sujeita à Apreciação do Plenário;PLEN      ;PLENÁRIO;a;Poder Executivo;NULL;NULL;NULL;1;NULL;;1140;Transformado em Norma Jurídica;MESA      ;MESA      ;1;0;;NULL
580951;MPV 620/2013;Medida Provisória;MPV;620;2013;2013-06-12 09:29:00.000;291;180;Altera a Lei nº 12.793, de 2 de abril de 2013, para dispor sobre o financiamento de bens de consumo duráveis a beneficiários do Programa Minha Casa Minha Vida, constitui fonte adicional de recursos para a Caixa Econômica Federal, altera a Lei nº 12.741, de 8 de dezembro de 2012, que dispõe sobre as medidas de esclarecimento ao consumidor, para prever prazo de aplicação das sanções previstas na Lei nº 8.078, de 11 de setembro de 1990, e dá outras providências.

